,DEPARTURES_PERFORMED,PASSENGERS,DISTANCE,UNIQUE_CARRIER,UNIQUE_CARRIER_NAME,CARRIER,CARRIER_NAME,ORIGIN_AIRPORT_ID,ORIGIN,DEST_AIRPORT_ID,DEST,AIRCRAFT_TYPE,MONTH
22267,9,326,913,MQ,Envoy Air,MQ,Envoy Air,13303,MIA,10174,ADZ,673,3
22268,9,289,719,MQ,Envoy Air,MQ,Envoy Air,13303,MIA,11167,CTM,673,3
22269,9,647,1179,MQ,Envoy Air,MQ,Envoy Air,12239,HUX,11298,DFW,673,3
22270,9,598,1124,MQ,Envoy Air,MQ,Envoy Air,10148,ACA,11298,DFW,673,3
22271,9,374,913,MQ,Envoy Air,MQ,Envoy Air,10174,ADZ,13303,MIA,673,3
22272,9,358,770,MQ,Envoy Air,MQ,Envoy Air,16293,ZCL,11298,DFW,673,3
22273,9,578,1179,MQ,Envoy Air,MQ,Envoy Air,11298,DFW,12239,HUX,673,3
22274,9,413,1124,MQ,Envoy Air,MQ,Envoy Air,11298,DFW,10148,ACA,673,3
22275,9,368,770,MQ,Envoy Air,MQ,Envoy Air,11298,DFW,16293,ZCL,673,3
22276,9,329,719,MQ,Envoy Air,MQ,Envoy Air,11167,CTM,13303,MIA,673,3
22277,9,801,4879,8R,Edelweiss Air Ag,8R,Edelweiss Air Ag,15304,TPA,16321,ZRH,696,3
22278,9,846,4879,8R,Edelweiss Air Ag,8R,Edelweiss Air Ag,16321,ZRH,15304,TPA,696,3
22279,9,0,6388,TK,Turk Hava Yollari A.O.,TK,Turk Hava Yollari A.O.,12266,IAH,16858,ISL,683,3
22280,9,0,5966,TK,Turk Hava Yollari A.O.,TK,Turk Hava Yollari A.O.,12395,IST,13303,MIA,683,3
22281,9,0,763,TK,Turk Hava Yollari A.O.,TK,Turk Hava Yollari A.O.,13252,MEX,12266,IAH,683,3
22282,9,0,1685,TK,Turk Hava Yollari A.O.,TK,Turk Hava Yollari A.O.,13930,ORD,13252,MEX,683,3
22283,9,1436,1374,WS,Westjet,WS,Westjet,14107,PHX,16042,YEG,614,3
22284,9,1490,1374,WS,Westjet,WS,Westjet,16042,YEG,14107,PHX,614,3
22285,9,935,2041,WS,Westjet,WS,Westjet,12478,JFK,16257,YYC,612,3
22286,9,1000,1206,WS,Westjet,WS,Westjet,12892,LAX,16257,YYC,612,3
22287,9,1013,2041,WS,Westjet,WS,Westjet,16257,YYC,12478,JFK,612,3
22288,9,1099,1206,WS,Westjet,WS,Westjet,16257,YYC,12892,LAX,612,3
22289,9,1401,1943,WS,Westjet,WS,Westjet,12889,LAS,16271,YYZ,838,3
22290,9,1422,1943,WS,Westjet,WS,Westjet,16271,YYZ,12889,LAS,838,3
22291,9,446,549,WS,Westjet,WS,Westjet,14057,PDX,16257,YYC,482,3
22292,9,438,549,WS,Westjet,WS,Westjet,16257,YYC,14057,PDX,482,3
22293,9,1365,3265,BA,British Airways Plc,BA,British Airways Plc,10721,BOS,12972,LHR,637,3
22294,9,1623,3265,BA,British Airways Plc,BA,British Airways Plc,12972,LHR,10721,BOS,637,3
22295,9,349,347,YX,Republic Airline,YX,Republic Airline,16271,YYZ,14100,PHL,673,3
22296,9,332,4010,B0,Dreamjet SAS Dba La Compagnie,B0,Dreamjet SAS Dba La Compagnie,11618,EWR,13560,MXP,721,4
22297,9,1370,1219,AS,Alaska Airlines Inc.,AS,Alaska Airlines Inc.,14832,SJD,14831,SJC,614,4
22298,9,1487,1045,AS,Alaska Airlines Inc.,AS,Alaska Airlines Inc.,13594,MZT,12892,LAX,888,4
22299,9,1213,1980,AS,Alaska Airlines Inc.,AS,Alaska Airlines Inc.,14057,PDX,14312,PVR,888,4
22300,9,1389,1045,AS,Alaska Airlines Inc.,AS,Alaska Airlines Inc.,12892,LAX,13594,MZT,888,4
22301,9,1243,692,AS,Alaska Airlines Inc.,AS,Alaska Airlines Inc.,12892,LAX,13095,LTO,888,4
22302,9,1360,692,AS,Alaska Airlines Inc.,AS,Alaska Airlines Inc.,13095,LTO,12892,LAX,888,4
22303,9,0,1152,L7,Lan Colombia,L7,Lan Colombia,13303,MIA,14286,PTY,626,4
22304,9,1591,1506,LA,Lan-Chile Airlines,LA,Lan-Chile Airlines,13303,MIA,10711,BOG,887,4
22305,9,1918,5569,LA,Lan-Chile Airlines,LA,Lan-Chile Airlines,14717,SCL,12892,LAX,887,4
22306,9,0,4118,LA,Lan-Chile Airlines,LA,Lan-Chile Airlines,13303,MIA,14717,SCL,887,4
22307,9,0,4118,LA,Lan-Chile Airlines,LA,Lan-Chile Airlines,14717,SCL,13303,MIA,887,4
22308,9,1192,1289,Y4,Concesionaria Vuela Compania De Aviacion SA de CV (Volaris),Y4,Concesionaria Vuela Compania De Aviacion SA de CV (Volaris),12889,LAS,11874,GDL,694,4
22309,9,1259,1289,Y4,Concesionaria Vuela Compania De Aviacion SA de CV (Volaris),Y4,Concesionaria Vuela Compania De Aviacion SA de CV (Volaris),11874,GDL,12889,LAS,694,4
22310,9,1283,1640,Y4,Concesionaria Vuela Compania De Aviacion SA de CV (Volaris),Y4,Concesionaria Vuela Compania De Aviacion SA de CV (Volaris),11874,GDL,13796,OAK,694,4
22311,9,1237,1494,Y4,Concesionaria Vuela Compania De Aviacion SA de CV (Volaris),Y4,Concesionaria Vuela Compania De Aviacion SA de CV (Volaris),11874,GDL,11638,FAT,694,4
22312,9,1151,1278,Y4,Concesionaria Vuela Compania De Aviacion SA de CV (Volaris),Y4,Concesionaria Vuela Compania De Aviacion SA de CV (Volaris),11874,GDL,13891,ONT,694,4
22313,9,1081,1640,Y4,Concesionaria Vuela Compania De Aviacion SA de CV (Volaris),Y4,Concesionaria Vuela Compania De Aviacion SA de CV (Volaris),13796,OAK,11874,GDL,694,4
22314,9,1276,1648,Y4,Concesionaria Vuela Compania De Aviacion SA de CV (Volaris),Y4,Concesionaria Vuela Compania De Aviacion SA de CV (Volaris),13930,ORD,10638,BJX,722,4
22315,9,1337,1281,Y4,Concesionaria Vuela Compania De Aviacion SA de CV (Volaris),Y4,Concesionaria Vuela Compania De Aviacion SA de CV (Volaris),13204,MCO,13252,MEX,722,4
22316,9,1324,1281,Y4,Concesionaria Vuela Compania De Aviacion SA de CV (Volaris),Y4,Concesionaria Vuela Compania De Aviacion SA de CV (Volaris),13252,MEX,13204,MCO,722,4
22317,9,551,6074,BR,Eva Airways Corporation,BR,Eva Airways Corporation,14747,SEA,15306,TPE,627,4
22318,9,1131,6967,ET,Ethiopian Airlines,ET,Ethiopian Airlines,10162,ADD,12478,JFK,887,4
22319,9,1043,6967,ET,Ethiopian Airlines,ET,Ethiopian Airlines,12478,JFK,10162,ADD,887,4
22320,9,929,888,WN,Southwest Airlines Co.,WN,Southwest Airlines Co.,10423,AUS,14832,SJD,612,4
22321,9,1232,1037,NK,Spirit Air Lines,NK,Spirit Air Lines,12010,GUA,11697,FLL,698,4
22322,9,800,1170,NK,Spirit Air Lines,NK,Spirit Air Lines,14286,PTY,11697,FLL,698,4
22323,9,1200,1468,NK,Spirit Air Lines,NK,Spirit Air Lines,11032,CUN,14100,PHL,698,4
22324,9,1006,1468,NK,Spirit Air Lines,NK,Spirit Air Lines,14100,PHL,11032,CUN,698,4
22325,9,1075,1037,NK,Spirit Air Lines,NK,Spirit Air Lines,11697,FLL,12010,GUA,698,4
22326,9,1485,913,NK,Spirit Air Lines,NK,Spirit Air Lines,14293,PUJ,11697,FLL,694,4
22327,9,1222,651,NK,Spirit Air Lines,NK,Spirit Air Lines,11032,CUN,13495,MSY,694,4
22328,9,1322,911,NK,Spirit Air Lines,NK,Spirit Air Lines,12892,LAX,14832,SJD,694,4
22329,9,1311,913,NK,Spirit Air Lines,NK,Spirit Air Lines,11697,FLL,14293,PUJ,694,4
22330,9,1327,911,NK,Spirit Air Lines,NK,Spirit Air Lines,14832,SJD,12892,LAX,694,4
22331,9,1246,1106,NK,Spirit Air Lines,NK,Spirit Air Lines,12266,IAH,14681,SAP,722,4
22332,9,1116,1106,NK,Spirit Air Lines,NK,Spirit Air Lines,14681,SAP,12266,IAH,722,4
22333,9,961,886,NK,Spirit Air Lines,NK,Spirit Air Lines,14681,SAP,11697,FLL,722,4
22334,9,956,1698,NK,Spirit Air Lines,NK,Spirit Air Lines,10711,BOG,13204,MCO,722,4
22335,9,1281,1388,NK,Spirit Air Lines,NK,Spirit Air Lines,10821,BWI,11032,CUN,722,4
22336,9,1516,1388,NK,Spirit Air Lines,NK,Spirit Air Lines,11032,CUN,10821,BWI,722,4
22337,9,688,886,NK,Spirit Air Lines,NK,Spirit Air Lines,11697,FLL,14681,SAP,722,4
22338,9,988,1698,NK,Spirit Air Lines,NK,Spirit Air Lines,13204,MCO,10711,BOG,722,4
22339,9,55,928,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",15618,VNY,14832,SJD,641,4
22340,9,0,5065,PO,Polar Air Cargo Airways,PO,Polar Air Cargo Airways,15113,SZX,10299,ANC,819,4
22341,9,0,3771,C8,Cargolux Italia SpA,C8,Cargolux Italia SpA,12478,JFK,13113,LUX,820,4
22342,9,1079,1940,OZ,Asiana Airlines Inc.,OZ,Asiana Airlines Inc.,14955,SPN,12277,ICN,699,4
22343,9,1046,1940,OZ,Asiana Airlines Inc.,OZ,Asiana Airlines Inc.,12277,ICN,14955,SPN,699,4
22344,9,0,7161,QF,Qantas Airways Ltd.,QF,Qantas Airways Ltd.,12892,LAX,10696,BNE,696,4
22345,9,0,7161,QF,Qantas Airways Ltd.,QF,Qantas Airways Ltd.,10696,BNE,12892,LAX,696,4
22346,9,0,4698,TK,Turk Hava Yollari A.O.,TK,Turk Hava Yollari A.O.,13303,MIA,13491,MST,683,4
22347,9,2907,3869,LH,Lufthansa German Airlines,LH,Lufthansa German Airlines,11618,EWR,11760,FRA,821,4
22348,9,2779,3869,LH,Lufthansa German Airlines,LH,Lufthansa German Airlines,11760,FRA,11618,EWR,821,4
22349,9,2427,3855,LH,Lufthansa German Airlines,LH,Lufthansa German Airlines,12478,JFK,11760,FRA,822,4
22350,9,2603,3855,LH,Lufthansa German Airlines,LH,Lufthansa German Airlines,11760,FRA,12478,JFK,822,4
22351,9,416,1648,OO,SkyWest Airlines Inc.,OO,SkyWest Airlines Inc.,13930,ORD,10638,BJX,673,5
22352,9,484,1648,OO,SkyWest Airlines Inc.,OO,SkyWest Airlines Inc.,10638,BJX,13930,ORD,673,5
22353,9,415,604,OO,SkyWest Airlines Inc.,OO,SkyWest Airlines Inc.,11187,CUU,11298,DFW,631,5
22354,9,906,1299,RV,Air Canada rouge LP,RV,Air Canada rouge LP,16217,YUL,15304,TPA,698,4
22355,9,1095,1299,RV,Air Canada rouge LP,RV,Air Canada rouge LP,15304,TPA,16217,YUL,698,4
22356,9,1153,1055,RV,Air Canada rouge LP,RV,Air Canada rouge LP,13204,MCO,16271,YYZ,699,4
22357,9,1339,1506,LA,Lan-Chile Airlines,LA,Lan-Chile Airlines,13303,MIA,10711,BOG,887,5
22358,9,1873,4165,VS,Virgin Atlantic Airways,VS,Virgin Atlantic Airways,13204,MCO,11488,EDI,687,5
22359,9,0,5081,5X,United Parcel Service,5X,United Parcel Service,12143,HKG,10299,ANC,819,5
22360,9,0,3869,5X,United Parcel Service,5X,United Parcel Service,10970,CGN,14100,PHL,819,5
22361,9,0,1506,5X,United Parcel Service,5X,United Parcel Service,13303,MIA,10711,BOG,622,5
22362,9,0,1152,5X,United Parcel Service,5X,United Parcel Service,13303,MIA,14286,PTY,622,5
22363,9,0,1014,5X,United Parcel Service,5X,United Parcel Service,13269,MGA,13303,MIA,622,5
22364,9,0,1506,5X,United Parcel Service,5X,United Parcel Service,10711,BOG,13303,MIA,622,5
22365,9,1297,1280,UA,United Air Lines Inc.,UA,United Air Lines Inc.,16271,YYZ,12266,IAH,614,5
22366,9,792,1804,UA,United Air Lines Inc.,UA,United Air Lines Inc.,11618,EWR,10846,BZE,614,5
22367,9,1209,1824,UA,United Air Lines Inc.,UA,United Air Lines Inc.,11292,DEN,10846,BZE,614,5
22368,9,1205,1697,UA,United Air Lines Inc.,UA,United Air Lines Inc.,11292,DEN,11244,CZM,614,5
22369,9,784,1804,UA,United Air Lines Inc.,UA,United Air Lines Inc.,10846,BZE,11618,EWR,614,5
22370,9,1261,1824,UA,United Air Lines Inc.,UA,United Air Lines Inc.,10846,BZE,11292,DEN,614,5
22371,9,1064,2411,UA,United Air Lines Inc.,UA,United Air Lines Inc.,14838,SJO,11292,DEN,614,5
22372,9,1306,1697,UA,United Air Lines Inc.,UA,United Air Lines Inc.,11244,CZM,11292,DEN,614,5
22373,9,786,1534,UA,United Air Lines Inc.,UA,United Air Lines Inc.,11618,EWR,11868,GCM,888,5
22374,9,1265,2332,UA,United Air Lines Inc.,UA,United Air Lines Inc.,11292,DEN,12990,LIR,888,5
22375,9,660,1374,UA,United Air Lines Inc.,UA,United Air Lines Inc.,11868,GCM,12264,IAD,888,5
22376,9,1294,2186,UA,United Air Lines Inc.,UA,United Air Lines Inc.,12990,LIR,11618,EWR,888,5
22377,9,1327,2332,UA,United Air Lines Inc.,UA,United Air Lines Inc.,12990,LIR,11292,DEN,888,5
22378,9,1392,811,UA,United Air Lines Inc.,UA,United Air Lines Inc.,12266,IAH,11032,CUN,634,5
22379,9,1370,811,UA,United Air Lines Inc.,UA,United Air Lines Inc.,11032,CUN,12266,IAH,634,5
22380,9,1989,4523,UA,United Air Lines Inc.,UA,United Air Lines Inc.,13930,ORD,13560,MXP,887,5
22381,9,2094,6180,UA,United Air Lines Inc.,UA,United Air Lines Inc.,13930,ORD,15258,TLV,887,5
22382,9,1521,5965,UA,United Air Lines Inc.,UA,United Air Lines Inc.,10287,AMM,12264,IAD,887,5
22383,9,1100,814,UA,United Air Lines Inc.,UA,United Air Lines Inc.,12016,GUM,14583,ROR,614,5
22384,9,329,633,UA,United Air Lines Inc.,UA,United Air Lines Inc.,12016,GUM,15237,TKK,614,5
22385,9,0,4571,WI,Sky Lease Cargo,WI,Sky Lease Cargo,15868,WUH,10299,ANC,820,5
22386,9,0,1117,6R,Aerounion Aerotransporte de Carga Union SA de CV,6R,Aerounion Aerotransporte de Carga Union SA de CV,13303,MIA,14838,SJO,691,5
22387,9,1432,530,RJ,Alia-(The) Royal Jordanian,RJ,Alia-(The) Royal Jordanian,11433,DTW,16217,YUL,887,5
22388,9,1024,530,RJ,Alia-(The) Royal Jordanian,RJ,Alia-(The) Royal Jordanian,16217,YUL,11433,DTW,887,5
22389,9,933,2059,TA,Taca International Airlines,TA,Taca International Airlines,12478,JFK,12010,GUA,698,5
22390,9,944,2059,TA,Taca International Airlines,TA,Taca International Airlines,12010,GUA,12478,JFK,698,5
22391,9,1207,1701,WS,Westjet,WS,Westjet,16257,YYC,10693,BNA,614,5
22392,9,1312,1701,WS,Westjet,WS,Westjet,10693,BNA,16257,YYC,614,5
22393,9,1135,800,WS,Westjet,WS,Westjet,14771,SFO,16229,YVR,612,5
22394,9,1131,1200,WS,Westjet,WS,Westjet,14262,PSP,16257,YYC,612,5
22395,9,1009,800,WS,Westjet,WS,Westjet,16229,YVR,14771,SFO,612,5
22396,9,1043,1200,WS,Westjet,WS,Westjet,16257,YYC,14262,PSP,612,5
22397,9,771,739,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,16271,YYZ,10397,ATL,608,1
22398,9,671,2057,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,10411,AUA,10721,BOS,614,1
22399,9,594,1720,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,10397,ATL,14286,PTY,614,1
22400,9,483,2057,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,10721,BOS,10411,AUA,614,1
22401,9,932,3697,SK,Scandinavian Airlines Sys.,SK,Scandinavian Airlines Sys.,11618,EWR,13952,OSL,359,1
22402,9,1058,4157,TP,Tap-Portuguese Airlines,TP,Tap-Portuguese Airlines,12991,LIS,13303,MIA,824,1
22403,9,680,1384,WO,SWOOP Inc.,WO,SWOOP Inc.,10466,AZA,16042,YEG,614,1
22404,9,864,1384,WO,SWOOP Inc.,WO,SWOOP Inc.,16042,YEG,10466,AZA,614,1
22405,9,1363,2176,AC,Air Canada,AC,Air Canada,12892,LAX,16271,YYZ,887,1
22406,9,1383,2176,AC,Air Canada,AC,Air Canada,16271,YYZ,12892,LAX,887,1
22407,9,545,1188,AC,Air Canada,AC,Air Canada,16271,YYZ,14635,RSW,724,1
22408,9,568,1188,AC,Air Canada,AC,Air Canada,14635,RSW,16271,YYZ,724,1
22409,9,434,1214,RV,Air Canada rouge LP,RV,Air Canada rouge LP,16271,YYZ,11697,FLL,698,1
22410,9,944,1214,RV,Air Canada rouge LP,RV,Air Canada rouge LP,11697,FLL,16271,YYZ,698,1
22411,9,0,4698,TK,Turk Hava Yollari A.O.,TK,Turk Hava Yollari A.O.,13303,MIA,13491,MST,683,1
22412,9,0,763,TK,Turk Hava Yollari A.O.,TK,Turk Hava Yollari A.O.,13252,MEX,12266,IAH,683,1
22413,9,0,6388,TK,Turk Hava Yollari A.O.,TK,Turk Hava Yollari A.O.,12266,IAH,16858,ISL,683,1
22414,9,982,617,VB,"Aeroenlaces Nacionales, S.A. de C.V. d/b/a VivaAerobus",VB,"Aeroenlaces Nacionales, S.A. de C.V. d/b/a VivaAerobus",10638,BJX,14683,SAT,694,1
22415,9,314,156,VB,"Aeroenlaces Nacionales, S.A. de C.V. d/b/a VivaAerobus",VB,"Aeroenlaces Nacionales, S.A. de C.V. d/b/a VivaAerobus",13514,MTY,12206,HRL,694,1
22416,9,840,617,VB,"Aeroenlaces Nacionales, S.A. de C.V. d/b/a VivaAerobus",VB,"Aeroenlaces Nacionales, S.A. de C.V. d/b/a VivaAerobus",14683,SAT,10638,BJX,694,1
22417,9,310,156,VB,"Aeroenlaces Nacionales, S.A. de C.V. d/b/a VivaAerobus",VB,"Aeroenlaces Nacionales, S.A. de C.V. d/b/a VivaAerobus",12206,HRL,13514,MTY,694,1
22418,9,51,96,04Q,Tradewind Aviation,04Q,Tradewind Aviation,11519,EIS,14843,SJU,479,1
22419,9,0,5081,5X,United Parcel Service,5X,United Parcel Service,12143,HKG,10299,ANC,819,1
22420,9,0,5081,5X,United Parcel Service,5X,United Parcel Service,10299,ANC,12143,HKG,821,1
22421,9,21,1214,13Q,Chartright Air Inc.,13Q,Chartright Air Inc.,16271,YYZ,10329,APF,636,1
22422,9,0,1506,MP,Martinair Holland N.V.,MP,Martinair Holland N.V.,10711,BOG,13303,MIA,817,2
22423,9,0,4308,PO,Polar Air Cargo Airways,PO,Polar Air Cargo Airways,14309,PVG,10299,ANC,819,1
22424,9,1029,1940,OZ,Asiana Airlines Inc.,OZ,Asiana Airlines Inc.,14955,SPN,12277,ICN,699,1
22425,9,1075,1940,OZ,Asiana Airlines Inc.,OZ,Asiana Airlines Inc.,12277,ICN,14955,SPN,699,1
22426,9,1037,2194,Q6,"Vuela Aviacion, S.A.",Q6,"Vuela Aviacion, S.A.",12010,GUA,12892,LAX,698,2
22427,9,1194,1553,Y4,Concesionaria Vuela Compania De Aviacion SA de CV (Volaris),Y4,Concesionaria Vuela Compania De Aviacion SA de CV (Volaris),12892,LAX,13252,MEX,694,2
22428,9,989,1507,Y4,Concesionaria Vuela Compania De Aviacion SA de CV (Volaris),Y4,Concesionaria Vuela Compania De Aviacion SA de CV (Volaris),12889,LAS,13252,MEX,694,2
22429,9,924,1553,Y4,Concesionaria Vuela Compania De Aviacion SA de CV (Volaris),Y4,Concesionaria Vuela Compania De Aviacion SA de CV (Volaris),13252,MEX,12892,LAX,694,2
22430,9,1060,1507,Y4,Concesionaria Vuela Compania De Aviacion SA de CV (Volaris),Y4,Concesionaria Vuela Compania De Aviacion SA de CV (Volaris),13252,MEX,12889,LAS,694,2
22431,9,982,1293,Y4,Concesionaria Vuela Compania De Aviacion SA de CV (Volaris),Y4,Concesionaria Vuela Compania De Aviacion SA de CV (Volaris),12892,LAX,10210,AGU,722,2
22432,9,1061,1293,Y4,Concesionaria Vuela Compania De Aviacion SA de CV (Volaris),Y4,Concesionaria Vuela Compania De Aviacion SA de CV (Volaris),10210,AGU,12892,LAX,722,2
22433,9,1378,1744,Y4,Concesionaria Vuela Compania De Aviacion SA de CV (Volaris),Y4,Concesionaria Vuela Compania De Aviacion SA de CV (Volaris),13370,MLM,14831,SJC,722,2
22434,9,1208,1744,Y4,Concesionaria Vuela Compania De Aviacion SA de CV (Volaris),Y4,Concesionaria Vuela Compania De Aviacion SA de CV (Volaris),14831,SJC,13370,MLM,722,2
22435,9,790,848,GCA,"Global Crossing Airlines, Inc.",GCA,"Global Crossing Airlines, Inc.",13303,MIA,14739,SDQ,694,2
22436,9,721,848,GCA,"Global Crossing Airlines, Inc.",GCA,"Global Crossing Airlines, Inc.",14739,SDQ,13303,MIA,694,2
22437,9,1642,5016,AF,Compagnie Natl Air France,AF,Compagnie Natl Air France,10920,CDG,14747,SEA,359,2
22438,9,1975,3635,AF,Compagnie Natl Air France,AF,Compagnie Natl Air France,12478,JFK,10920,CDG,627,2
22439,9,2076,3635,AF,Compagnie Natl Air France,AF,Compagnie Natl Air France,10920,CDG,12478,JFK,627,2
22440,9,771,4577,KE,Korean Air Lines Co. Ltd.,KE,Korean Air Lines Co. Ltd.,12173,HNL,12277,ICN,696,2
22441,9,578,4577,KE,Korean Air Lines Co. Ltd.,KE,Korean Air Lines Co. Ltd.,12277,ICN,12173,HNL,696,2
22442,9,0,6906,KE,Korean Air Lines Co. Ltd.,KE,Korean Air Lines Co. Ltd.,12277,ICN,12478,JFK,637,2
22443,9,597,1299,RV,Air Canada rouge LP,RV,Air Canada rouge LP,15304,TPA,16217,YUL,698,2
22444,9,1029,1404,RV,Air Canada rouge LP,RV,Air Canada rouge LP,13303,MIA,16217,YUL,699,2
22445,9,1352,1404,RV,Air Canada rouge LP,RV,Air Canada rouge LP,16217,YUL,13303,MIA,699,2
22446,9,1410,7360,KQ,Kenya Airways PLC,KQ,Kenya Airways PLC,12478,JFK,13616,NBO,887,3
22447,9,1610,7360,KQ,Kenya Airways PLC,KQ,Kenya Airways PLC,13616,NBO,12478,JFK,887,3
22448,9,2365,6964,MF,"Xiamen Airlines Co., Ltd.",MF,"Xiamen Airlines Co., Ltd.",15917,XMN,12892,LAX,889,3
22449,9,4,182,2LQ,Tropic Ocean Airways LLC,2LQ,Tropic Ocean Airways LLC,13605,NAS,11697,FLL,416,2
22450,9,1514,1764,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,13487,MSP,14832,SJD,888,3
22451,9,1103,2012,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,15513,UVF,10397,ATL,888,3
22452,9,1218,2012,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,10397,ATL,15513,UVF,888,3
22453,9,1323,1764,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,14832,SJD,13487,MSP,888,3
22454,9,1582,1695,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,10397,ATL,14832,SJD,699,3
22455,9,1553,1695,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,14832,SJD,10397,ATL,699,3
22456,9,1636,3995,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,13560,MXP,12478,JFK,687,3
22457,9,1842,5016,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,10920,CDG,14747,SEA,687,3
22458,9,1779,3995,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,12478,JFK,13560,MXP,687,3
22459,9,1249,971,GCA,"Global Crossing Airlines, Inc.",GCA,"Global Crossing Airlines, Inc.",12206,HRL,14681,SAP,694,3
22460,9,1189,1311,UA,United Air Lines Inc.,UA,United Air Lines Inc.,13930,ORD,13605,NAS,694,3
22461,9,1109,1311,UA,United Air Lines Inc.,UA,United Air Lines Inc.,13605,NAS,13930,ORD,694,3
22462,9,0,4343,EY,Etihad Airways,EY,Etihad Airways,11760,FRA,13930,ORD,683,3
22463,9,1563,530,RJ,Alia-(The) Royal Jordanian,RJ,Alia-(The) Royal Jordanian,11433,DTW,16217,YUL,887,3
22464,9,1054,530,RJ,Alia-(The) Royal Jordanian,RJ,Alia-(The) Royal Jordanian,16217,YUL,11433,DTW,887,3
22465,9,1362,1064,WO,SWOOP Inc.,WO,SWOOP Inc.,14112,PIE,16078,YHM,614,3
22466,9,1037,1031,WO,SWOOP Inc.,WO,SWOOP Inc.,16271,YYZ,14761,SFB,614,3
22467,9,939,1031,WO,SWOOP Inc.,WO,SWOOP Inc.,14761,SFB,16271,YYZ,614,3
22468,9,1397,1064,WO,SWOOP Inc.,WO,SWOOP Inc.,16078,YHM,14112,PIE,614,3
22469,9,1128,1087,AV,Aerovias Nacl De Colombia,AV,Aerovias Nacl De Colombia,13303,MIA,10486,BAQ,694,3
22470,9,1141,1087,AV,Aerovias Nacl De Colombia,AV,Aerovias Nacl De Colombia,10486,BAQ,13303,MIA,694,3
22471,9,1324,5457,FJ,Air Pacific Ltd.,FJ,Air Pacific Ltd.,13602,NAN,14771,SFO,696,3
22472,9,639,5451,NH,All Nippon Airways Co.,NH,All Nippon Airways Co.,12892,LAX,13744,NRT,889,3
22473,9,705,5451,NH,All Nippon Airways Co.,NH,All Nippon Airways Co.,13744,NRT,12892,LAX,889,3
22474,9,0,5451,NH,All Nippon Airways Co.,NH,All Nippon Airways Co.,12892,LAX,13744,NRT,627,3
22475,9,0,5451,NH,All Nippon Airways Co.,NH,All Nippon Airways Co.,13744,NRT,12892,LAX,627,3
22476,9,468,848,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13303,MIA,14739,SDQ,614,3
22477,9,481,848,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14739,SDQ,13303,MIA,614,3
22478,9,0,3869,5X,United Parcel Service,5X,United Parcel Service,14100,PHL,10970,CGN,626,3
22479,9,0,3869,5X,United Parcel Service,5X,United Parcel Service,14100,PHL,10970,CGN,821,3
22480,9,0,1014,5X,United Parcel Service,5X,United Parcel Service,13269,MGA,13303,MIA,622,3
22481,9,13,220,2LQ,Tropic Ocean Airways LLC,2LQ,Tropic Ocean Airways LLC,11534,ELH,11697,FLL,416,3
22482,9,24,65,2LQ,Tropic Ocean Airways LLC,2LQ,Tropic Ocean Airways LLC,11697,FLL,11223,CXY,416,3
22483,9,15,192,2LQ,Tropic Ocean Airways LLC,2LQ,Tropic Ocean Airways LLC,11697,FLL,16845,BS3,416,3
22484,9,1145,1939,SY,Sun Country Airlines d/b/a MN Airlines,SY,Sun Country Airlines d/b/a MN Airlines,13487,MSP,16304,ZIH,614,3
22485,9,35,1114,14Q,London Air Services Limited,14Q,London Air Services Limited,14262,PSP,16229,YVR,575,4
22486,9,1045,1375,AF,Compagnie Natl Air France,AF,Compagnie Natl Air France,13303,MIA,14278,PTP,694,4
22487,9,966,1375,AF,Compagnie Natl Air France,AF,Compagnie Natl Air France,14278,PTP,13303,MIA,694,4
22488,9,0,4343,EY,Etihad Airways,EY,Etihad Airways,13930,ORD,11760,FRA,683,4
22489,9,1005,1969,PY,Surinam Airways Limited,PY,Surinam Airways Limited,13303,MIA,11888,GEO,619,4
22490,9,1341,1969,PY,Surinam Airways Limited,PY,Surinam Airways Limited,11888,GEO,13303,MIA,619,4
